Date,Open,High,Low,Close,Adj Close,Volume
2001-08-01,26.700001,27.500000,22.570000,23.020000,17.915184,8981300
2001-09-01,22.510000,23.500000,17.620001,19.250000,14.981204,16882100
2001-10-01,19.150000,22.870001,18.670000,21.350000,16.615520,24246700
2001-11-01,21.500000,25.150000,21.120001,24.540001,19.098114,40367900
2001-12-01,24.250000,26.299999,23.850000,24.000000,18.677872,43101100
2002-01-01,24.400000,26.320000,22.440001,23.740000,18.475525,39620000
2002-02-01,23.549999,23.809999,20.070000,20.650000,16.070747,24471500
2002-03-01,20.920000,23.559999,20.900000,21.670000,16.864563,20394600
2002-04-01,21.520000,22.049999,18.549999,19.049999,14.825557,19880900
2002-05-01,18.950001,20.129999,17.270000,18.260000,14.210749,25307800
2002-06-01,18.270000,18.420000,14.500000,15.820000,12.311827,15849700
2002-07-01,15.780000,16.299999,12.900000,14.320000,11.144462,22291700
2002-08-01,14.170000,15.840000,12.760000,14.200000,11.051072,17595400
2002-09-01,13.850000,14.700000,11.720000,11.830000,9.206634,19703100
2002-10-01,11.940000,15.050000,11.400000,14.760000,11.486888,30753800
2002-11-01,14.600000,17.299999,14.440000,17.100000,13.307979,26949300
2002-12-01,17.600000,17.799999,14.720000,14.800000,11.518020,33608900
2003-01-01,14.900000,16.900000,14.130000,14.450000,11.275987,26907000
2003-02-01,14.430000,14.950000,13.750000,14.520000,11.330612,12794900
2003-03-01,14.550000,15.610000,13.420000,14.300000,11.158938,20061100
2003-04-01,14.350000,15.940000,14.330000,15.610000,12.181189,17244100
2003-05-01,15.570000,17.030001,15.460000,16.950001,13.226849,18973800
2003-06-01,17.000000,17.900000,16.730000,17.070000,13.320494,20078500
2003-07-01,16.910000,18.450001,16.770000,17.600000,13.734071,14063500
2003-08-01,17.570000,18.639999,16.900000,18.440001,14.389566,8531800
2003-09-01,18.650000,19.620001,18.209999,18.280001,14.264716,8798100
2003-10-01,18.420000,19.950001,18.299999,19.620001,15.310378,9977400
2003-11-01,19.780001,20.290001,19.110001,19.900000,15.528872,6745700
2003-12-01,20.000000,20.530001,19.379999,20.379999,15.903438,10697700
2004-01-01,20.459999,22.240000,20.379999,21.250000,16.699474,19471800
2004-02-01,21.350000,21.559999,20.420000,20.709999,16.275118,13148900
2004-03-01,20.740000,21.219999,19.260000,20.160000,15.842903,15745000
2004-04-01,20.280001,21.100000,19.389999,19.389999,15.237784,10289500
2004-05-01,19.520000,20.150000,19.080000,20.150000,15.835037,8716100
2004-06-01,19.910000,20.770000,19.740000,20.700001,16.267265,10692600
2004-07-01,20.650000,20.650000,18.790001,19.440001,15.277078,11046800
2004-08-01,19.309999,19.549999,17.860001,18.580000,14.601244,11956300
2004-09-01,18.570000,19.500000,18.510000,19.120001,15.025610,8357100
2004-10-01,19.230000,20.090000,19.230000,19.959999,15.685720,13350900
2004-11-01,20.049999,21.420000,19.950001,20.980000,16.487297,17805700
2004-12-01,21.100000,21.879999,20.809999,21.110001,16.589464,16248600
2005-01-01,21.270000,21.299999,19.530001,19.920000,15.964965,21933700
2005-02-01,20.000000,20.450001,19.600000,19.950001,15.989014,14241000
2005-03-01,20.100000,20.440001,19.100000,19.559999,15.676448,14799600
2005-04-01,19.500000,19.780001,18.459999,18.870001,15.123446,15723500
2005-05-01,18.959999,20.400000,18.799999,20.180000,16.173351,14760300
2005-06-01,20.200001,20.600000,19.799999,19.920000,15.964965,17303700
2005-07-01,20.040001,21.270000,19.820000,21.049999,16.870609,22882000
2005-08-01,21.129999,21.430000,20.240000,20.850000,16.710325,23449200
2005-09-01,20.860001,21.230000,20.360001,20.900000,16.750401,20225300
2005-10-01,20.850000,21.040001,19.500000,20.420000,16.365690,26484500
2005-11-01,20.379999,22.000000,20.280001,21.709999,17.399570,33053400
2005-12-01,21.900000,22.139999,20.870001,20.900000,16.750401,28463700
2006-01-01,21.000000,22.620001,20.840000,21.600000,17.430014,50748600
2006-02-01,21.480000,22.090000,21.120001,21.650000,17.470358,36663000
2006-03-01,21.760000,22.430000,21.570000,22.139999,17.865768,34200900
2006-04-01,22.290001,22.620001,21.790001,21.850000,17.631752,37263000
2006-05-01,21.959999,22.030001,20.200001,20.430000,16.485891,43169500
2006-06-01,20.420000,20.930000,19.520000,20.330000,16.405195,33502600
2006-07-01,20.290001,20.500000,18.850000,19.799999,15.977514,27829100
2006-08-01,19.719999,21.350000,19.410000,21.190001,17.099169,33018200
2006-09-01,21.320000,22.260000,20.830000,22.000000,17.752796,51790100
2006-10-01,21.950001,23.080000,21.209999,22.870001,18.492344,54046300
2006-11-01,23.000000,23.830000,22.510000,23.520000,19.017929,45282100
2006-12-01,23.400000,23.740000,22.980000,23.260000,18.807695,29277000
2007-01-01,23.360001,24.059999,23.090000,23.730000,19.297703,55495900
2007-02-01,23.760000,24.080000,22.780001,23.090000,18.777237,37241700
2007-03-01,22.730000,23.719999,22.389999,23.320000,18.964279,44077500
2007-04-01,23.389999,24.709999,23.250000,24.420000,19.858824,28438900
2007-05-01,24.490000,25.700001,24.340000,25.650000,20.859095,50455700
2007-06-01,25.770000,25.950001,24.930000,25.600000,20.818419,33600400
2007-07-01,25.680000,27.020000,25.430000,25.549999,20.792351,41596300
2007-08-01,25.570000,26.400000,23.900000,26.040001,21.191113,79587100
2007-09-01,26.080000,27.370001,25.559999,26.969999,21.947931,57681600
2007-10-01,27.170000,28.520000,26.860001,28.400000,23.157846,88193400
2007-11-01,28.600000,28.600000,25.190001,26.260000,21.412851,108249700
2007-12-01,26.340000,27.629999,25.799999,26.660000,21.739023,48215200
2008-01-01,26.650000,26.719999,19.760000,23.250000,19.045864,107540700
2008-02-01,23.580000,23.690001,21.860001,22.150000,18.144768,74474800
2008-03-01,22.180000,23.299999,21.110001,22.400000,18.349564,108756000
2008-04-01,22.920000,24.570000,22.309999,23.799999,19.501699,94005400
2008-05-01,24.170000,25.690001,24.139999,25.350000,20.771755,82156300
2008-06-01,25.280001,25.510000,22.639999,22.910000,18.772430,104258700
2008-07-01,22.639999,22.980000,21.580000,22.350000,18.365820,172174000
2008-08-01,22.480000,23.830000,21.959999,22.750000,18.694523,118913600
2008-09-01,23.270000,23.330000,18.959999,19.850000,16.311481,272515600
2008-10-01,19.680000,19.770000,14.290000,16.650000,13.728851,398338500
2008-11-01,16.690001,17.450001,12.940000,15.250000,12.574472,204439100
2008-12-01,14.970000,16.080000,14.020000,15.410000,12.706403,172929900
2009-01-01,15.500000,16.450001,14.300000,14.680000,12.169240,140852200
2009-02-01,14.600000,16.139999,13.830000,14.120000,11.705020,149347800
2009-03-01,13.940000,16.209999,13.080000,15.620000,12.948471,194444600
2009-04-01,15.440000,17.670000,15.400000,17.250000,14.371778,169518000
2009-05-01,17.309999,17.889999,16.620001,17.650000,14.705032,140592800
2009-06-01,17.889999,18.629999,17.530001,18.209999,15.171597,160020900
2009-07-01,18.330000,20.059999,17.150000,19.700001,16.487265,217449400
2009-08-01,19.950001,20.570000,19.200001,20.020000,16.755075,142625600
2009-09-01,19.940001,21.240000,19.510000,20.870001,17.466457,168174900
2009-10-01,20.770000,21.700001,20.090000,20.610001,17.312826,195359900
2009-11-01,20.629999,22.240000,20.459999,21.750000,18.270452,144569300
2009-12-01,21.920000,23.180000,21.879999,22.930000,19.261669,144493700
2010-01-01,23.139999,23.299999,20.860001,20.959999,17.670057,299589100
2010-02-01,21.059999,21.940001,20.709999,21.690001,18.285471,245091200
2010-03-01,21.799999,23.379999,21.760000,23.100000,19.474165,173808800
2010-04-01,23.160000,24.160000,22.900000,23.389999,19.781427,201019800
2010-05-01,23.459999,23.799999,20.639999,21.639999,18.301403,353812000
2010-06-01,21.540001,22.620001,20.340000,20.400000,17.252710,268017500
2010-07-01,20.410000,22.450001,20.010000,21.920000,18.603790,243956600
2010-08-01,22.180000,22.469999,20.580000,20.690001,17.559874,261815300
2010-09-01,20.969999,23.370001,20.930000,23.020000,19.537376,221315300
2010-10-01,23.180000,24.450001,22.680000,24.350000,20.740864,248081800
2010-11-01,24.469999,25.280001,23.740000,23.950001,20.400152,201078000
2010-12-01,24.299999,25.340000,24.240000,25.190001,21.456362,136638000
2011-01-01,25.379999,26.520000,25.379999,25.990000,22.217390,225458000
2011-02-01,26.180000,27.090000,25.830000,26.559999,22.704641,175657000
2011-03-01,26.610001,26.660000,24.520000,26.059999,22.277218,253329900
2011-04-01,26.180000,26.790001,25.200001,26.740000,22.935766,165544900
2011-05-01,26.860001,26.889999,25.639999,26.459999,22.695599,273952000
2011-06-01,26.389999,26.480000,24.340000,25.700001,22.043728,243632300
2011-07-01,25.730000,26.879999,25.540001,25.809999,22.226734,197048900
2011-08-01,26.139999,26.209999,22.469999,24.440001,21.046928,583875700
2011-09-01,24.490000,25.290001,23.000000,23.600000,20.323549,362668400
2011-10-01,23.410000,26.559999,22.600000,26.010000,22.484182,234414900
2011-11-01,25.400000,26.540001,24.010000,25.620001,22.147053,181528300
2011-12-01,25.549999,26.230000,24.660000,25.450001,22.000099,214300700
2012-01-01,25.870001,27.200001,25.660000,27.030001,23.468153,187129700
2012-02-01,27.290001,29.209999,27.190001,28.950001,25.135157,168254900
2012-03-01,29.100000,30.540001,28.389999,30.160000,26.185703,207406700
2012-04-01,30.150000,30.620001,28.799999,29.820000,25.973654,221066500
2012-05-01,29.799999,30.219999,27.410000,27.930000,24.327435,206291100
2012-06-01,27.450001,28.940001,27.040001,28.730000,25.024254,191442400
2012-07-01,28.809999,29.420000,27.670000,29.260000,25.584850,168214500
2012-08-01,29.450001,30.959999,28.820000,30.490000,26.660355,180026700
2012-09-01,30.459999,31.740000,30.190001,30.830000,26.957653,140347100
2012-10-01,30.950001,31.219999,28.719999,28.870001,25.348110,206337400
2012-11-01,29.020000,29.469999,27.209999,29.129999,25.576393,203404900
2012-12-01,29.350000,29.559999,28.250000,28.850000,25.330549,203490900
2013-01-01,29.620001,29.889999,29.100000,29.400000,25.961960,182801500
2013-02-01,29.650000,30.020000,29.209999,29.629999,26.165070,153707400
2013-03-01,29.490000,30.469999,29.350000,30.270000,26.730221,126157000
2013-04-01,30.299999,30.809999,29.100000,30.799999,27.309454,184777800
2013-05-01,30.760000,32.310001,30.500000,31.660000,28.071989,190887400
2013-06-01,31.700001,32.029999,29.940001,30.590000,27.123259,192113600
2013-07-01,30.820000,32.189999,30.620001,31.730000,28.276131,172056000
2013-08-01,31.940001,32.470001,31.290001,31.400000,27.982052,119888800
2013-09-01,31.530001,32.910000,31.309999,32.040001,28.552387,129264600
2013-10-01,32.070000,33.919998,31.379999,33.650002,30.132282,184200000
2013-11-01,33.790001,34.790001,33.509998,34.689999,31.063553,123181600
2013-12-01,34.720001,35.759998,34.029999,35.740002,32.003792,130905500
2014-01-01,35.619999,36.049999,34.189999,34.820000,31.333677,169328000
2014-02-01,34.740002,36.450001,33.919998,36.349998,32.710491,153703300
2014-03-01,35.900002,36.750000,35.599998,36.349998,32.710491,185297400
2014-04-01,36.419998,36.930000,35.130001,36.450001,32.941586,176911500
2014-05-01,36.439999,37.869999,35.779999,37.820000,34.179710,109592500
2014-06-01,37.880001,38.480000,37.540001,38.349998,34.658703,134047100
2014-07-01,38.490002,40.080002,38.220001,39.000000,35.408653,150096200
2014-08-01,38.900002,40.310001,38.279999,40.279999,36.570770,134883300
2014-09-01,40.369999,40.619999,39.340000,39.900002,36.225765,157756900
2014-10-01,39.770000,40.549999,36.580002,40.540001,36.965256,340379800
2014-11-01,40.590000,42.580002,40.450001,42.490002,38.743305,112458700
2014-12-01,42.389999,42.439999,39.830002,41.349998,37.703835,171093500
2015-01-01,41.610001,41.709999,39.660000,39.900002,36.570942,213262000
2015-02-01,40.040001,43.320000,39.389999,43.090000,39.494781,124359500
2015-03-01,43.240002,43.459999,40.939999,41.439999,37.982449,204052800
2015-04-01,41.480000,43.549999,41.040001,42.580002,39.187077,152026400
2015-05-01,42.840000,43.810001,41.860001,43.369999,39.914116,149699300
2015-06-01,43.619999,43.730000,41.290001,41.400002,38.101109,176791500
2015-07-01,41.770000,43.810001,40.790001,42.580002,39.363384,187681500
2015-08-01,42.560001,42.830002,31.320000,40.520000,37.458992,342084000
2015-09-01,39.380001,41.400002,38.450001,39.500000,36.516052,242581500
2015-10-01,39.500000,44.060001,38.919998,43.650002,40.534496,233852900
2015-11-01,43.730000,44.580002,42.279999,43.959999,40.822369,191447600
2015-12-01,44.139999,44.650002,42.099998,42.830002,39.773022,260945200
2016-01-01,42.060001,42.500000,38.029999,41.240002,38.488861,340881700
2016-02-01,41.070000,41.639999,38.250000,40.970001,38.236870,293589600
2016-03-01,41.320000,44.669998,41.259998,44.360001,41.400730,228773000
2016-04-01,44.049999,44.730000,41.820000,42.130001,39.518257,207864500
2016-05-01,42.220001,44.250000,41.759998,44.189999,41.450546,204116700
2016-06-01,44.040001,44.360001,41.259998,43.369999,40.681381,221698300
2016-07-01,43.400002,46.560001,42.860001,46.450001,43.782574,161019700
2016-08-01,46.450001,47.430000,45.970001,46.990002,44.291561,161891300
2016-09-01,46.980000,47.970001,45.860001,47.779999,45.036198,248368700
2016-10-01,47.650002,48.060001,46.790001,47.419998,44.881748,145793100
2016-11-01,47.520000,48.299999,45.799999,47.500000,44.957478,256991300
2016-12-01,47.439999,49.410000,46.369999,48.360001,45.771442,208075900
2017-01-01,48.669998,50.830002,48.500000,50.080002,47.608562,156577700
2017-02-01,50.540001,52.650002,50.099998,52.349998,49.766533,136779400
2017-03-01,52.669998,53.660000,52.330002,53.310001,50.679161,191204300
2017-04-01,53.360001,54.490002,52.330002,54.380001,51.895462,158248200
2017-05-01,54.580002,56.849998,54.369999,56.529999,53.947231,223083000
2017-06-01,56.650002,57.619999,54.330002,54.720001,52.219936,319210200
2017-07-01,54.950001,58.200001,54.250000,57.160000,54.768234,206547800
2017-08-01,57.450001,58.930000,56.669998,58.830002,56.368355,220408100
2017-09-01,58.980000,59.169998,57.570000,59.099998,56.627052,170947400
2017-10-01,59.250000,63.080002,58.900002,62.950001,60.531448,163283600
2017-11-01,63.250000,64.769997,62.509998,63.840000,61.387249,204743900
2017-12-01,63.450001,65.199997,62.110001,63.950001,61.493034,228424000
2018-01-01,64.209999,69.190002,64.050003,68.449997,66.065544,267304600
2018-02-01,68.199997,69.709999,60.970001,68.169998,65.795303,377970700
2018-03-01,68.330002,71.339996,63.770000,65.419998,63.141106,339400800
2018-04-01,65.160004,68.290001,63.150002,65.459999,63.377369,309949100
2018-05-01,65.370003,70.419998,65.209999,69.900002,67.676094,270602000
2018-06-01,70.370003,72.430000,68.570000,69.470001,67.259796,289945400
2018-07-01,68.870003,74.239998,68.769997,70.919998,68.906837,251284800
2018-08-01,71.430000,76.029999,70.900002,75.599998,73.454002,228823000
2018-09-01,75.250000,75.419998,73.250000,75.330002,73.191681,263065900
2018-10-01,75.809998,76.269997,65.589996,69.300003,67.561157,602160400
2018-11-01,69.400002,71.160004,63.380001,67.940002,66.235291,335092200
2018-12-01,69.639999,69.709999,57.570000,61.980000,60.424824,428194000
2019-01-01,60.709999,66.639999,58.810001,66.279999,64.897400,275820900
2019-02-01,66.309998,71.470001,66.209999,70.860001,69.381866,199768100
2019-03-01,71.419998,75.250000,68.839996,74.000000,72.456352,339114200
2019-04-01,74.720001,79.459999,74.300003,78.709999,77.317085,232948400
2019-05-01,79.500000,79.699997,71.860001,71.889999,70.617790,360699500
2019-06-01,72.000000,79.220001,70.150002,78.040001,76.658958,251550500
2019-07-01,79.830002,82.779999,78.809998,80.769997,79.620964,195403200
2019-08-01,80.910004,82.620003,75.139999,79.529999,78.398613,335043600
2019-09-01,78.870003,82.419998,78.279999,80.529999,79.384384,217586100
2019-10-01,80.889999,84.050003,77.279999,83.669998,82.736679,238198100
2019-11-01,83.949997,88.419998,83.820000,88.160004,87.176605,163562700
2019-12-01,88.199997,92.290001,85.160004,91.669998,90.647446,169219400
