Date,Open,High,Low,Close,Adj Close,Volume
1998-12-01,23.312500,23.812500,23.187500,23.343750,14.417740,165600
1999-01-01,23.281250,24.562500,21.437500,21.812500,13.471996,1070900
1999-02-01,21.812500,23.218750,21.531250,21.625000,13.356190,1579500
1999-03-01,21.671875,25.687500,21.093750,24.593750,15.189766,6328000
1999-04-01,24.625000,28.875000,24.296875,28.234375,17.501009,5284700
1999-05-01,28.250000,29.125000,27.015625,27.625000,17.123295,4966300
1999-06-01,27.562500,29.375000,27.015625,28.046875,17.384794,3195400
1999-07-01,28.125000,29.375000,27.593750,28.578125,17.803810,970400
1999-08-01,28.390625,30.171875,27.953125,28.890625,17.998489,4458600
1999-09-01,28.890625,30.312500,26.250000,27.437500,17.093216,3957600
1999-10-01,27.500000,27.703125,25.687500,27.031250,16.916494,3291300
1999-11-01,27.062500,29.187500,25.375000,26.984375,16.887159,2711600
1999-12-01,26.937500,28.000000,26.156250,27.093750,16.955612,6257400
2000-01-01,27.312500,29.468750,25.875000,27.312500,17.142923,5903600
2000-02-01,27.312500,27.609375,24.625000,26.156250,16.417191,4213000
2000-03-01,26.015625,30.218750,25.937500,29.312500,18.398243,8607600
2000-04-01,29.500000,30.156250,27.515625,28.875000,18.184357,5818900
2000-05-01,29.187500,32.312500,29.000000,32.265625,20.319641,5148800
2000-06-01,32.156250,32.500000,30.093750,30.343750,19.109320,4563100
2000-07-01,30.187500,31.046875,28.281250,29.187500,18.470060,4206700
2000-08-01,29.437500,33.375000,29.437500,32.375000,20.487127,3902900
2000-09-01,32.281250,34.468750,31.000000,32.765625,20.734314,17712900
2000-10-01,32.937500,34.750000,30.875000,31.875000,20.257925,14760000
2000-11-01,32.125000,33.125000,29.906250,30.203125,19.195377,7471000
2000-12-01,30.250000,33.937500,30.125000,33.187500,21.092075,5079100
2001-01-01,33.750000,34.109375,30.187500,32.130001,20.481037,4092000
2001-02-01,32.130001,34.040001,31.549999,31.740000,20.232428,4613800
2001-03-01,31.850000,34.349998,29.450001,30.700001,19.569494,6845600
2001-04-01,30.500000,34.240002,29.049999,33.869999,21.655666,4746100
2001-05-01,33.580002,34.900002,31.809999,33.549999,21.451065,9348600
2001-06-01,33.500000,34.029999,29.840000,30.350000,19.405060,6929900
2001-07-01,30.200001,30.719999,28.250000,30.000000,19.271372,5077900
2001-08-01,30.350000,30.480000,28.500000,28.730000,18.455553,5719600
2001-09-01,28.740000,29.320000,23.750000,25.820000,16.586224,11451900
2001-10-01,25.600000,28.900000,25.030001,26.860001,17.351362,11513200
2001-11-01,26.790001,27.530001,24.000000,25.360001,16.382360,24805800
2001-12-01,25.230000,27.219999,24.700001,26.700001,17.247982,6896300
2002-01-01,26.700001,28.000000,23.200001,25.750000,16.702835,5965000
2002-02-01,25.770000,27.000000,24.830000,26.629999,17.273651,11707000
2002-03-01,26.980000,29.250000,26.719999,28.889999,18.739607,8185500
2002-04-01,29.049999,29.520000,27.030001,27.850000,18.125921,8995000
2002-05-01,27.650000,28.500000,26.780001,27.360001,17.807007,5860200
2002-06-01,27.250000,27.250000,25.250000,26.200001,17.052031,4299400
2002-07-01,26.260000,26.350000,19.379999,22.570000,14.778013,13229800
2002-08-01,22.180000,23.990000,20.120001,22.910000,15.000631,5151900
2002-09-01,22.400000,23.260000,20.510000,21.160000,13.854798,4293500
2002-10-01,21.200001,22.860001,20.190001,21.549999,14.187002,7631100
2002-11-01,21.549999,22.559999,20.799999,22.440001,14.772910,3982100
2002-12-01,22.530001,23.379999,21.950001,22.330000,14.700500,6810800
2003-01-01,22.450001,23.070000,20.459999,21.770000,14.405776,8272700
2003-02-01,21.799999,22.830000,21.059999,22.410000,14.829281,8332200
2003-03-01,22.360001,22.850000,21.450001,22.320000,14.769725,14874300
2003-04-01,22.350000,22.780001,21.809999,22.129999,14.720997,9953800
2003-05-01,22.320000,24.639999,21.980000,24.480000,16.284229,11640100
2003-06-01,24.600000,25.799999,24.049999,24.049999,15.998195,7342300
2003-07-01,23.889999,24.110001,22.920000,23.200001,15.506977,6841400
2003-08-01,23.250000,24.700001,22.730000,24.680000,16.496206,8117500
2003-09-01,24.610001,25.049999,23.750000,24.049999,16.075115,5283600
2003-10-01,24.000000,25.080000,23.760000,24.280001,16.310566,6555900
2003-11-01,24.320000,24.709999,23.900000,24.469999,16.438210,4802200
2003-12-01,24.590000,28.000000,24.500000,27.549999,18.507257,14588400
2004-01-01,27.809999,29.110001,27.400000,28.170000,19.008730,21490000
2004-02-01,28.240000,29.750000,27.520000,29.650000,20.007412,14154400
2004-03-01,29.870001,30.480000,28.010000,29.340000,19.798231,22773100
2004-04-01,29.389999,31.040001,28.910000,29.840000,20.221172,25964500
2004-05-01,29.930000,30.799999,28.650000,29.750000,20.160187,36946800
2004-06-01,30.030001,31.990000,29.540001,31.480000,21.332523,39628800
2004-07-01,31.600000,32.730000,31.309999,32.450001,22.077419,24797700
2004-08-01,32.500000,32.849998,30.559999,31.950001,21.737247,48803700
2004-09-01,32.000000,35.279999,31.959999,34.930000,23.764700,47898000
2004-10-01,35.049999,36.830002,34.349998,35.139999,24.002892,66058100
2004-11-01,35.349998,37.900002,34.320000,37.509998,25.621756,77605300
2004-12-01,37.400002,37.529999,34.759998,36.320000,24.808908,71242100
2005-01-01,36.099998,37.709999,34.540001,37.549999,25.742254,77167200
2005-02-01,37.759998,44.750000,37.709999,43.849998,30.061205,90268200
2005-03-01,43.750000,45.139999,40.779999,42.869999,29.389372,252411200
2005-04-01,43.430000,44.480000,39.410000,40.549999,27.891460,366081900
2005-05-01,40.490002,42.090000,37.939999,41.680000,28.668709,318560300
2005-06-01,41.919998,46.150002,41.810001,44.450001,30.574003,285274700
2005-07-01,44.509998,48.480000,44.509998,47.599998,32.842995,283648100
2005-08-01,47.820000,50.889999,46.869999,50.639999,34.940525,302465300
2005-09-01,51.299999,54.650002,50.439999,53.669998,37.031162,307291200
2005-10-01,54.049999,54.299999,44.939999,48.820000,33.781078,597461500
2005-11-01,48.560001,51.340000,46.730000,49.549999,34.286205,421911900
2005-12-01,49.950001,53.189999,49.459999,50.310001,34.812050,362386100
2006-01-01,50.630001,58.279999,50.630001,57.660000,40.002342,445269600
2006-02-01,57.490002,58.070000,51.090000,52.340000,36.311527,554313800
2006-03-01,52.740002,55.700001,50.549999,54.400002,37.740685,511031000
2006-04-01,54.750000,59.849998,54.250000,57.139999,39.759033,424460600
2006-05-01,57.549999,60.150002,52.150002,55.549999,38.652679,557877800
2006-06-01,55.000000,57.180000,50.009998,56.750000,39.487663,676643200
2006-07-01,57.049999,58.980000,54.250000,58.650002,40.960720,367825600
2006-08-01,58.540001,59.880001,55.540001,55.669998,38.879505,363097400
2006-09-01,56.000000,57.270000,50.169998,53.450001,37.329086,517274100
2006-10-01,53.220001,57.450001,50.200001,55.730000,39.054733,565978700
2006-11-01,55.619999,60.830002,54.720001,60.509998,42.404488,450946200
2006-12-01,60.110001,62.130001,58.189999,58.630001,41.087006,362478200
2007-01-01,58.310001,58.389999,53.889999,58.090000,40.830257,650083100
2007-02-01,58.099998,59.529999,56.450001,56.900002,39.993824,416980800
2007-03-01,56.320000,61.160000,54.939999,60.279999,42.369560,570962300
2007-04-01,60.259998,64.750000,60.189999,63.369999,44.687569,353589200
2007-05-01,63.439999,69.070000,62.980000,68.300003,48.164135,454866200
2007-06-01,68.639999,71.449997,66.790001,68.989998,48.650715,405407800
2007-07-01,69.110001,74.730003,68.110001,69.000000,48.799046,519811400
2007-08-01,68.669998,70.300003,62.730000,69.830002,49.386066,619540900
2007-09-01,69.599998,76.300003,68.779999,74.800003,52.901020,347598700
2007-10-01,74.750000,78.500000,72.669998,76.699997,54.387466,486212900
2007-11-01,75.570000,77.750000,69.610001,73.470001,52.097103,510613800
2007-12-01,72.879997,80.599998,72.879997,79.349998,56.266575,338488100
2008-01-01,79.949997,80.750000,62.970001,69.599998,49.479969,611609700
2008-02-01,70.519997,79.019997,66.930000,76.050003,54.065384,446371500
2008-03-01,76.099998,77.730003,68.849998,74.059998,52.650658,534668200
2008-04-01,73.800003,85.290001,73.349998,81.750000,58.284996,466347800
2008-05-01,80.720001,91.419998,78.430000,86.000000,61.315105,565475400
2008-06-01,85.580002,89.720001,83.389999,88.480003,63.083256,637709600
2008-07-01,88.169998,90.160004,71.849998,74.400002,53.184772,850202500
2008-08-01,74.449997,76.910004,68.349998,74.650002,53.363495,723578600
2008-09-01,72.099998,78.099998,59.130001,63.299999,45.249943,1015421500
