Date,Open,High,Low,Close,Adj Close,Volume
2003-10-01,21.969999,22.340000,21.610001,22.049999,12.114996,9327700
2003-11-01,22.170000,22.400000,21.250000,22.100000,12.142475,10579400
2003-12-01,22.190001,23.480000,22.000000,23.330000,12.818274,13439700
2004-01-01,23.400000,24.120001,23.100000,23.809999,13.204240,9584200
2004-02-01,23.990000,24.280001,23.309999,24.260000,13.453797,8427200
2004-03-01,24.459999,24.750000,23.719999,24.320000,13.487064,19450700
2004-04-01,24.370001,24.459999,22.719999,23.280001,13.015767,18940200
2004-05-01,23.490000,23.639999,22.070000,23.559999,13.172317,21483400
2004-06-01,23.590000,24.049999,23.180000,23.760000,13.284135,15285200
2004-07-01,23.870001,24.299999,23.309999,24.120001,13.603477,12470200
2004-08-01,24.209999,25.100000,23.959999,25.100000,14.156188,16854200
2004-09-01,25.129999,25.490000,24.770000,25.049999,14.127985,15324700
2004-10-01,25.059999,26.549999,25.049999,26.270000,14.939862,16129700
2004-11-01,26.420000,28.250000,25.950001,27.440001,15.605248,31083100
2004-12-01,27.299999,28.200001,26.750000,27.850000,15.838419,25639200
2005-01-01,27.799999,28.440001,26.900000,28.440001,16.328341,21880000
2005-02-01,28.500000,29.580000,28.250000,29.049999,16.678562,35083100
2005-03-01,29.100000,29.980000,28.129999,29.150000,16.735975,45779100
2005-04-01,29.400000,30.100000,28.799999,30.049999,17.383644,26177000
2005-05-01,30.219999,30.299999,28.700001,30.030001,17.372076,26645800
2005-06-01,30.139999,31.920000,30.049999,31.559999,18.257164,29180800
2005-07-01,31.709999,32.599998,31.000000,32.270000,18.820395,36751400
2005-08-01,32.450001,33.000000,31.040001,32.480000,18.942862,50543700
2005-09-01,32.400002,33.779999,32.380001,33.599998,19.596073,36174000
2005-10-01,33.799999,34.049999,29.010000,31.450001,18.480455,78611500
2005-11-01,31.549999,31.969999,30.299999,31.400000,18.451071,57613600
2005-12-01,31.459999,32.750000,30.459999,31.389999,18.445196,42773900
2006-01-01,31.590000,33.650002,31.000000,32.150002,19.060167,71339100
2006-02-01,32.290001,33.380001,31.299999,32.570000,19.309170,51941800
2006-03-01,32.279999,32.689999,30.780001,30.830000,18.277613,62278800
2006-04-01,30.980000,31.620001,30.100000,31.320000,18.707531,54974100
2006-05-01,31.340000,32.189999,30.549999,31.830000,19.012152,67062300
2006-06-01,31.709999,32.770000,31.330000,32.290001,19.286915,84220700
2006-07-01,32.400002,34.279999,32.150002,33.840000,20.381954,68764700
2006-08-01,33.840000,34.869999,33.660000,34.770000,20.942093,75113600
2006-09-01,34.919998,34.919998,32.360001,33.990002,20.472307,96364200
2006-10-01,34.189999,36.160000,33.930000,35.790001,21.730391,85835400
2006-11-01,35.939999,36.740002,35.209999,36.740002,22.307199,71506000
2006-12-01,36.740002,37.439999,36.480000,36.720001,22.295059,45429400
2007-01-01,36.410000,37.099998,35.700001,36.590000,22.418013,68534900
2007-02-01,36.650002,40.299999,36.599998,38.529999,23.606602,66552900
2007-03-01,38.220001,40.290001,37.470001,39.700001,24.323448,97856100
2007-04-01,39.810001,42.540001,39.799999,41.650002,25.655931,64570500
2007-05-01,41.639999,43.099998,40.590000,41.840000,25.772970,108314200
2007-06-01,41.900002,42.009998,38.400002,39.580002,24.380838,248257200
2007-07-01,39.880001,43.150002,37.369999,38.000000,23.569471,184488500
2007-08-01,37.889999,40.759998,36.689999,38.599998,23.941616,249329800
2007-09-01,38.770000,41.150002,38.700001,39.799999,24.685919,87991200
2007-10-01,40.090000,42.660000,39.330002,42.450001,26.515327,101312500
2007-11-01,41.910000,42.900002,40.869999,42.730000,26.690226,127555500
2007-12-01,43.439999,44.660000,42.310001,42.330002,26.440376,86630400
2008-01-01,42.150002,44.110001,36.049999,39.220001,24.684464,184879000
2008-02-01,39.490002,41.209999,37.500000,37.610001,23.671156,107419000
2008-03-01,37.599998,39.490002,36.099998,37.939999,23.878860,130558400
2008-04-01,38.250000,41.000000,38.200001,39.880001,25.280956,100377800
2008-05-01,40.099998,41.980000,39.560001,41.310001,26.187485,73131500
2008-06-01,41.349998,41.779999,39.709999,40.700001,25.800791,103942300
2008-07-01,40.310001,41.439999,37.490002,38.080002,24.318855,152909100
2008-08-01,38.340000,38.400002,36.240002,37.660000,24.050615,91668700
2008-09-01,38.580002,38.580002,32.509998,33.230000,21.221508,155227600
2008-10-01,33.330002,33.410000,23.280001,28.910000,18.625986,224908800
2008-11-01,29.459999,30.309999,25.980000,30.120001,19.405561,194890900
2008-12-01,29.760000,29.950001,26.990000,29.030001,18.703297,152742700
2009-01-01,29.340000,30.469999,27.549999,28.980000,18.907013,133497000
2009-02-01,28.650000,30.219999,24.920000,25.350000,16.538750,155751900
2009-03-01,25.030001,26.389999,22.480000,25.549999,16.669228,178996600
2009-04-01,25.219999,26.950001,24.969999,25.850000,17.051254,133886300
2009-05-01,26.150000,27.820000,25.520000,26.770000,17.658106,120247900
2009-06-01,26.969999,28.370001,26.580000,27.889999,18.396885,173426600
2009-07-01,27.900000,29.559999,26.700001,28.940001,19.307146,137191700
2009-08-01,29.070000,29.879999,28.410000,29.230000,19.500608,98501700
2009-09-01,29.120001,30.110001,28.620001,29.330000,19.567329,112356100
2009-10-01,29.360001,30.230000,28.350000,28.389999,19.135740,168239000
2009-11-01,28.510000,30.090000,28.100000,29.760000,20.059160,132790200
2009-12-01,29.980000,32.080002,29.910000,31.020000,20.908438,213217500
2010-01-01,31.280001,31.360001,29.480000,29.530001,20.140434,188381200
2010-02-01,29.559999,30.059999,28.450001,29.139999,19.874445,128506700
2010-03-01,29.240000,30.500000,29.230000,29.660000,20.229107,126330100
2010-04-01,29.799999,30.740000,29.680000,30.440001,20.945906,104878200
2010-05-01,30.559999,30.910000,25.760000,28.760000,19.789890,183153800
2010-06-01,28.600000,30.389999,28.030001,28.260000,19.445833,160807800
2010-07-01,28.209999,31.200001,27.920000,30.370001,21.118170,166375600
2010-08-01,30.780001,31.450001,30.150000,30.809999,21.424124,180958200
2010-09-01,31.049999,31.740000,30.760000,31.379999,21.820488,135775600
2010-10-01,31.410000,32.400002,31.250000,31.719999,22.283163,101256900
2010-11-01,31.840000,32.110001,30.510000,30.760000,21.608776,122128800
2010-12-01,31.100000,31.540001,30.799999,31.340000,22.016216,112796800
2011-01-01,31.469999,32.209999,31.230000,31.719999,22.549936,105488500
2011-02-01,31.889999,32.230000,31.490000,32.110001,22.827194,104721300
2011-03-01,32.000000,32.889999,30.740000,31.870001,22.656574,195778700
2011-04-01,32.090000,33.180000,31.350000,33.160000,23.806103,117423600
2011-05-01,33.220001,34.299999,32.959999,33.869999,24.315817,132563600
2011-06-01,33.840000,33.860001,32.430000,33.480000,24.035841,141723400
2011-07-01,33.480000,34.110001,32.889999,33.169998,24.056019,133820400
2011-08-01,33.480000,33.990002,29.450001,33.889999,24.578196,355178900
2011-09-01,33.939999,34.720001,32.400002,33.619999,24.382376,229742200
2011-10-01,33.599998,35.470001,31.940001,34.849998,25.532448,211292600
2011-11-01,34.349998,35.400002,33.180000,35.209999,25.796202,145805200
2011-12-01,35.160000,36.270000,34.220001,35.980000,26.360325,138393200
2012-01-01,36.180000,36.250000,34.139999,34.680000,25.692478,172756200
2012-02-01,34.759998,35.270000,34.500000,34.889999,25.848053,124278800
2012-03-01,34.900002,35.740002,34.369999,35.040001,25.959185,143436000
2012-04-01,35.029999,35.709999,34.169998,35.660000,26.662893,122976400
2012-05-01,35.700001,36.139999,35.290001,35.860001,26.812441,124352800
2012-06-01,35.590000,37.270000,35.560001,36.990002,27.657330,132416900
2012-07-01,37.110001,38.360001,36.560001,37.919998,28.616558,129042800
2012-08-01,38.000000,38.540001,36.240002,36.349998,27.431751,142995900
2012-09-01,36.290001,36.830002,35.910000,36.389999,27.461941,132337200
2012-10-01,36.430000,37.439999,36.209999,36.900002,28.141451,132174400
2012-11-01,37.049999,37.090000,33.849998,35.320000,26.936478,243759400
2012-12-01,35.349998,36.070000,34.220001,34.919998,26.631424,184307100
2013-01-01,35.360001,36.660000,35.090000,36.580002,28.212278,151387200
2013-02-01,36.700001,37.580002,36.290001,37.430000,28.867840,137709500
2013-03-01,37.290001,39.139999,37.119999,39.099998,30.155819,130135300
2013-04-01,39.099998,41.439999,38.910000,41.430000,32.230358,163621200
2013-05-01,41.369999,41.419998,37.459999,37.680000,29.313040,328723400
2013-06-01,37.689999,38.450001,35.799999,37.630001,29.274151,307137800
2013-07-01,37.619999,39.810001,36.509998,39.259998,30.856342,201539600
2013-08-01,39.349998,39.660000,36.980000,37.299999,29.315887,198246600
2013-09-01,37.450001,38.900002,36.549999,37.369999,29.370903,278125700
2013-10-01,37.490002,39.450001,36.910000,38.779999,30.771048,262405800
2013-11-01,38.820000,39.610001,37.889999,38.029999,30.175947,209189900
2013-12-01,38.080002,38.520000,37.250000,37.970001,30.128328,204791500
2014-01-01,37.919998,39.180000,37.110001,39.099998,31.357082,230478300
2014-02-01,39.180000,40.939999,38.259998,40.450001,32.439747,176757100
2014-03-01,40.290001,41.619999,39.520000,41.459999,33.249733,249198200
2014-04-01,41.480000,43.500000,40.939999,43.209999,34.941917,297613900
2014-05-01,43.209999,43.520000,41.230000,42.740002,34.561863,262644000
2014-06-01,42.619999,44.360001,41.630001,44.259998,35.791008,254418000
2014-07-01,44.209999,44.279999,41.220001,41.250000,33.642208,209334000
2014-08-01,41.119999,43.299999,40.070000,43.279999,35.297817,252711600
2014-09-01,43.220001,43.660000,41.400002,42.090000,34.327293,221946000
2014-10-01,42.270000,45.630001,41.900002,45.470001,37.418167,346849300
2014-11-01,45.520000,46.610001,44.840000,46.000000,37.854309,244796600
2014-12-01,45.910000,49.330002,45.130001,47.970001,39.475460,402005000
2015-01-01,47.669998,49.779999,46.650002,48.189999,40.009979,322814000
2015-02-01,48.310001,48.880001,44.730000,45.230000,37.552433,386113800
2015-03-01,45.200001,45.650002,43.009998,44.430000,36.888222,310183700
2015-04-01,44.299999,45.459999,43.770000,44.610001,37.329292,263793000
2015-05-01,44.119999,45.139999,43.099998,44.639999,37.354389,253305000
2015-06-01,44.619999,44.830002,41.310001,43.320000,36.249825,300834500
2015-07-01,41.509998,44.340000,41.400002,43.230000,36.503551,300242600
2015-08-01,44.049999,46.139999,41.970001,42.779999,36.123566,449097800
2015-09-01,42.000000,43.419998,40.799999,43.290001,36.554214,221856700
2015-10-01,43.389999,45.520000,42.459999,43.750000,37.291462,458820100
2015-11-01,43.720001,44.299999,41.889999,42.820000,36.498756,244615200
2015-12-01,42.919998,43.939999,41.500000,43.279999,36.890842,247186700
2016-01-01,43.029999,45.459999,42.450001,45.419998,39.115170,291869000
2016-02-01,45.209999,47.480000,45.180000,46.299999,39.873009,433337800
2016-03-01,46.540001,49.669998,45.080002,49.619999,42.732155,384947200
2016-04-01,49.419998,49.880001,46.730000,48.419998,42.012260,345476700
2016-05-01,48.450001,49.750000,47.250000,49.150002,42.645657,327529900
2016-06-01,49.139999,52.529999,48.810001,52.470001,45.526299,277223100
2016-07-01,52.759998,53.020000,51.160000,52.119999,45.592537,288118200
2016-08-01,51.990002,52.270000,48.869999,49.230000,43.064468,311305000
2016-09-01,49.099998,51.230000,48.380001,48.990002,42.854530,352176200
2016-10-01,49.009998,49.720001,46.790001,49.430000,43.608147,346811900
2016-11-01,49.290001,49.389999,45.330002,46.750000,41.243790,446890900
2016-12-01,46.360001,49.439999,46.040001,48.570000,42.849430,304554600
2017-01-01,48.500000,49.220001,47.849998,49.180000,43.807606,259847500
2017-02-01,48.919998,51.900002,48.189999,51.770000,46.114685,268516700
2017-03-01,51.029999,52.230000,50.500000,51.310001,45.704933,364318200
2017-04-01,51.310001,52.200001,50.830002,51.700001,46.402309,225978400
2017-05-01,51.820000,54.029999,51.070000,53.840000,48.323021,225499400
2017-06-01,53.700001,54.630001,51.840000,51.959999,46.635674,259744800
2017-07-01,52.040001,53.340000,51.169998,53.220001,48.154091,215812900
2017-08-01,53.299999,55.419998,53.090000,54.970001,49.737518,207404900
2017-09-01,55.049999,55.900002,52.570000,53.049999,48.000271,245215400
2017-10-01,53.020000,55.250000,52.660000,55.119999,50.253632,257504600
2017-11-01,55.209999,57.230000,54.669998,56.599998,51.602962,229768800
2017-12-01,56.790001,56.900002,52.130001,52.680000,48.029049,281309800
2018-01-01,52.669998,52.740002,49.860001,51.040001,46.967613,418192200
2018-02-01,50.980000,51.180000,47.369999,49.060001,45.145588,448056000
2018-03-01,49.160000,50.799999,48.529999,50.529999,46.498302,384167200
2018-04-01,50.619999,51.959999,49.299999,51.560001,47.814728,288813600
2018-05-01,51.560001,51.740002,48.610001,50.990002,47.286133,291041600
2018-06-01,50.860001,52.369999,48.349998,51.959999,48.185680,358346300
2018-07-01,51.990002,53.290001,50.889999,52.790001,49.393288,314952500
2018-08-01,52.490002,54.759998,52.000000,53.470001,50.029530,303928700
2018-09-01,53.529999,54.939999,51.340000,52.650002,49.262295,284177800
2018-10-01,52.490002,55.490002,52.020000,53.689999,50.687004,541686600
2018-11-01,53.770000,55.669998,52.799999,55.590000,52.480736,424528300
2018-12-01,55.410000,57.180000,50.810001,52.919998,49.960075,470437300
2019-01-01,52.709999,54.919998,51.540001,54.759998,52.136246,410589600
2019-02-01,54.529999,57.150002,53.930000,57.009998,54.278439,271882600
2019-03-01,57.029999,59.070000,56.650002,58.169998,55.382866,348288100
2019-04-01,58.169998,58.750000,56.980000,58.709999,56.311539,359629200
2019-05-01,58.540001,60.270000,56.660000,58.250000,55.870335,363926800
2019-06-01,58.439999,61.380001,57.790001,59.630001,57.193958,349254300
2019-07-01,59.669998,61.320000,58.939999,59.549999,57.573185,339353700
2019-08-01,59.450001,62.799999,58.689999,62.580002,60.502605,398960000
2019-09-01,62.560001,65.110001,62.040001,64.739998,62.590897,363000000
2019-10-01,64.519997,64.959999,62.980000,64.250000,62.597561,381790700
2019-11-01,64.290001,64.489998,61.310001,63.049999,61.428421,318274300
2019-12-01,62.750000,64.940002,62.509998,64.620003,62.958050,303850400
