Date,Open,High,Low,Close,Adj Close,Volume
2013-08-01,41.599998,41.849998,39.049999,39.509998,32.781868,154897700
2013-09-01,39.689999,41.840000,39.389999,39.799999,33.022484,146388500
2013-10-01,39.779999,42.990002,39.560001,42.349998,35.360466,205129400
2013-11-01,42.360001,43.459999,42.130001,43.009998,35.911549,130664800
2013-12-01,43.029999,43.380001,41.689999,42.980000,35.886482,161205500
2014-01-01,42.849998,42.869999,40.320000,40.759998,34.291595,269792300
2014-02-01,40.709999,42.520000,39.830002,42.349998,35.629276,168979500
2014-03-01,42.009998,43.110001,41.869999,43.060001,36.226608,151749500
2014-04-01,43.009998,44.380001,42.700001,44.240002,37.408398,142915500
2014-05-01,44.150002,45.080002,43.810001,45.040001,38.084862,97157700
2014-06-01,44.959999,45.709999,44.400002,44.619999,37.729713,146505900
2014-07-01,44.689999,45.490002,43.110001,43.139999,36.728378,155757000
2014-08-01,43.080002,45.189999,42.970001,45.130001,38.422607,128544000
2014-09-01,45.180000,45.730000,44.770000,45.110001,38.405590,143539200
2014-10-01,45.070000,46.840000,43.689999,46.709999,40.019657,279547100
2014-11-01,46.639999,49.419998,46.639999,49.299999,42.238682,114754000
2014-12-01,49.080002,49.630001,47.380001,48.490002,41.544704,153783300
2015-01-01,48.619999,50.220001,47.810001,48.020000,41.437893,188372800
2015-02-01,48.110001,50.110001,47.680000,50.009998,43.155121,112719400
2015-03-01,50.049999,50.139999,47.840000,48.740002,42.059193,224319600
2015-04-01,48.720001,49.770000,48.180000,48.369999,41.995537,120042800
2015-05-01,48.549999,49.750000,48.340000,48.790001,42.360184,117082500
2015-06-01,48.889999,49.220001,47.459999,47.599998,41.326996,159224000
2015-07-01,47.919998,50.490002,47.720001,50.310001,43.950588,167797200
2015-08-01,50.299999,50.950001,43.720001,47.310001,41.329792,288308000
2015-09-01,46.369999,48.619999,46.049999,47.189999,41.224968,217635800
2015-10-01,47.220001,51.130001,46.689999,49.889999,43.864841,339619300
2015-11-01,49.910000,50.189999,47.669998,49.419998,43.451603,169493700
2015-12-01,49.520000,51.369999,49.139999,50.490002,44.392391,218300200
2016-01-01,49.830002,50.830002,47.389999,50.759998,44.958527,318638800
2016-02-01,50.650002,51.959999,48.880001,50.919998,45.100235,331179900
2016-03-01,51.209999,53.340000,51.130001,53.060001,46.995659,255133900
2016-04-01,52.840000,53.770000,51.540001,52.299999,46.560635,268387300
2016-05-01,52.450001,54.060001,51.720001,52.660000,46.881130,226981200
2016-06-01,52.700001,55.150002,52.650002,55.150002,49.097885,230171300
2016-07-01,55.250000,56.020000,54.029999,54.700001,48.990242,235108700
2016-08-01,54.660000,55.250000,54.160000,54.380001,48.703648,209933200
2016-09-01,54.160000,54.959999,52.480000,53.209999,47.655769,319931400
2016-10-01,53.119999,53.160000,51.820000,52.799999,47.581436,252334300
2016-11-01,52.799999,52.889999,50.209999,50.580002,45.580845,368559900
2016-12-01,50.389999,52.689999,49.980000,51.709999,46.599159,296720000
2017-01-01,51.750000,53.099998,51.349998,52.590000,47.745655,243991200
2017-02-01,52.340000,55.310001,52.169998,55.099998,50.024448,246140400
2017-03-01,55.130001,55.500000,54.410000,54.580002,49.552345,206389400
2017-04-01,54.660000,55.799999,54.400002,55.180000,50.360603,146643200
2017-05-01,55.259998,56.799999,54.480000,56.639999,51.693081,159816200
2017-06-01,56.709999,57.360001,54.639999,54.939999,50.141556,283609600
2017-07-01,54.980000,55.869999,53.860001,55.320000,50.877678,189787700
2017-08-01,55.380001,55.939999,54.349998,54.709999,50.316666,224992500
2017-09-01,54.820000,55.779999,53.720001,53.980000,49.645279,232086600
2017-10-01,53.980000,54.709999,52.610001,53.090000,49.133224,251015500
2017-11-01,53.240002,56.200001,52.430000,56.049999,51.872620,195618400
2017-12-01,55.930000,57.310001,55.330002,56.889999,52.650021,217901100
2018-01-01,56.950001,58.950001,56.330002,57.820000,53.908405,256858900
2018-02-01,57.599998,57.900002,52.660000,53.410000,49.796741,358656100
2018-03-01,53.279999,54.910000,50.810001,52.630001,49.069511,328496500
2018-04-01,52.470001,53.459999,49.759998,50.450001,47.301205,327567300
2018-05-01,50.259998,50.560001,48.759998,49.660000,46.560509,293185000
2018-06-01,49.799999,52.040001,49.529999,51.529999,48.313801,293858200
2018-07-01,51.299999,53.759998,50.900002,53.570000,50.615360,283704100
2018-08-01,53.410000,55.310001,53.000000,53.779999,50.813774,285604600
2018-09-01,53.709999,55.330002,53.490002,53.930000,50.955509,199595700
2018-10-01,54.009998,55.580002,51.919998,55.009998,52.343063,535725700
2018-11-01,55.130001,57.000000,54.419998,56.259998,53.532459,386799100
2018-12-01,56.459999,56.619999,48.330002,50.779999,48.318138,538219800
2019-01-01,50.240002,53.529999,49.950001,53.389999,51.266479,349348800
2019-02-01,53.549999,54.840000,53.000000,54.340000,52.178692,257454800
2019-03-01,54.500000,56.169998,53.450001,56.110001,53.878296,270996600
2019-04-01,56.220001,57.770000,55.049999,57.709999,55.718254,227267200
2019-05-01,57.779999,58.270000,55.520000,55.610001,53.690735,291387800
2019-06-01,55.689999,59.430000,55.680000,58.070000,56.065830,288592300
2019-07-01,58.369999,61.020000,58.080002,59.430000,57.816219,240636600
2019-08-01,59.599998,61.150002,57.349998,60.720001,59.071190,346144800
2019-09-01,60.459999,61.919998,60.320000,61.419998,59.752174,318599400
2019-10-01,61.450001,61.619999,59.790001,61.160000,59.851246,268350900
2019-11-01,61.270000,62.139999,60.290001,62.000000,60.673271,176167600
2019-12-01,61.880001,63.360001,61.590000,62.980000,61.632298,207755200
